"Customer ID","Max(Order Date)","Unique count(Order ID)","Sum(Sales)","First(Segment)","First(Customer Name)"
"MS-7530","2014-11-10",8,1456.8059999999998,"Consumer","MaryBeth Skach"
"MS-7710","2014-10-29",8,1529.46,"Consumer","Maurice Satty"
"MS-7770","2014-09-24",6,538.56,"Consumer","Maxwell Schwartz"
"MS-7830","2014-12-27",8,4322.9039999999995,"Consumer","Melanie Seite"
"MS-7980","2014-12-25",5,1654.644,"Corporate","Michael Stewart"
"MT-17815","2014-11-12",27,13845.518799999998,"Consumer","Meg Tillman"
"MT-18070","2014-08-26",24,10920.399899999999,"Home Office","Michelle Tran"
"MT-7815","2014-07-08",6,1500.5880000000004,"Consumer","Meg Tillman"
"MT-8070","2014-02-11",7,6851.9220000000005,"Home Office","Michelle Tran"
"MV-17485","2014-12-15",27,10563.367300000007,"Consumer","Mark Van Huff"
"MV-18190","2014-12-12",30,15577.035600000003,"Consumer","Mike Vittorini"
"MV-7485","2013-09-17",5,952.5360000000001,"Consumer","Mark Van Huff"
"MV-8190","2014-12-24",8,3995.0399999999995,"Consumer","Mike Vittorini"
"MW-18220","2014-12-14",28,20592.081299999998,"Consumer","Mitch Webber"
"MW-18235","2014-12-15",24,17933.060899999997,"Corporate","Mitch Willingham"
"MW-8220","2014-11-17",8,2476.4970000000003,"Consumer","Mitch Webber"
"MW-8235","2014-12-31",6,1070.7720000000002,"Corporate","Mitch Willingham"
"MY-17380","2014-12-02",28,14724.1472,"Corporate","Maribeth Yedwab"
"MY-18295","2014-12-31",29,25570.494179999987,"Corporate","Muhammed Yedwab"
"MY-7380","2014-02-12",4,1745.5739999999998,"Corporate","Maribeth Yedwab"
"MY-8295","2014-11-18",10,4065.3270000000007,"Corporate","Muhammed Yedwab"
"MZ-17335","2014-12-10",26,14463.934299999999,"Home Office","Maria Zettner"
"MZ-17515","2014-12-08",25,13383.976839999998,"Corporate","Mary Zewe"
"MZ-7335","2014-09-10",5,3494.226,"Home Office","Maria Zettner"
"MZ-7515","2014-10-14",9,3193.161,"Corporate","Mary Zewe"
"NB-18580","2013-10-05",10,4875.598400000002,"Corporate","Nicole Brennan"
"NB-18655","2014-12-12",22,9647.2046,"Corporate","Nona Balk"
"NB-8580","2013-10-29",7,1059.4769999999999,"Corporate","Nicole Brennan"
"NB-8655","2014-09-12",5,434.6160000000001,"Corporate","Nona Balk"
"NC-18340","2014-12-26",22,13905.347119999999,"Consumer","Nat Carroll"
"NC-18415","2014-11-22",19,9255.793999999998,"Consumer","Nathan Cano"
"NC-18535","2014-12-25",22,11054.378,"Corporate","Nick Crebassa"
"NC-18625","2014-12-11",29,16901.517579999996,"Corporate","Noah Childs"
"NC-8340","2014-11-26",9,2707.9619999999995,"Consumer","Nat Carroll"
"NC-8415","2014-09-16",5,1503.4260000000002,"Consumer","Nathan Cano"
"NC-8535","2014-08-15",7,1250.8710000000003,"Corporate","Nick Crebassa"
"NC-8625","2013-09-26",2,442.32000000000005,"Corporate","Noah Childs"
"ND-18370","2014-12-19",23,10913.150820000006,"Consumer","Natalie DeCherney"
"ND-18460","2014-12-26",22,12061.441719999997,"Corporate","Neil Ducich"
"ND-8370","2014-11-28",6,2790.233999999999,"Consumer","Natalie DeCherney"
"ND-8460","2014-12-23",10,2722.9799999999996,"Corporate","Neil Ducich"
"NF-18385","2014-12-24",32,28044.35950000001,"Consumer","Natalie Fritzler"
"NF-18475","2014-12-25",22,10630.914899999998,"Home Office","Neil Französisch"
"NF-18595","2014-12-20",22,10535.301519999999,"Home Office","Nicole Fjeld"
"NF-8385","2014-12-30",11,3736.8990000000003,"Consumer","Natalie Fritzler"
"NF-8475","2014-11-18",7,2019.006,"Home Office","Neil Französisch"
"NF-8595","2013-08-06",5,1731.9359999999997,"Home Office","Nicole Fjeld"
"NG-18355","2014-11-13",21,9262.729359999998,"Corporate","Nat Gilpin"
"NG-18430","2014-12-04",28,18970.414539999998,"Consumer","Nathan Gelder"
"NG-8355","2014-09-19",7,2746.4700000000003,"Corporate","Nat Gilpin"
"NG-8430","2014-12-13",8,3749.829,"Consumer","Nathan Gelder"
"NH-18610","2014-12-11",22,19181.926300000003,"Corporate","Nicole Hansen"
"NH-8610","2014-12-26",6,2121.522,"Corporate","Nicole Hansen"
"NK-18490","2014-12-05",24,11483.192999999996,"Home Office","Neil Knudson"
"NK-8490","2014-06-08",4,2395.35,"Home Office","Neil Knudson"
"NL-18310","2014-12-06",25,10587.330799999996,"Home Office","Nancy Lomonaco"
"NL-8310","2013-06-04",2,251.322,"Home Office","Nancy Lomonaco"
"NM-18445","2014-12-01",32,20223.23590000001,"Home Office","Nathan Mautz"
"NM-18520","2014-12-12",27,12328.605999999998,"Consumer","Neoma Murray"
"NM-8445","2014-11-28",9,4053.7200000000003,"Home Office","Nathan Mautz"
"NM-8520","2014-07-26",1,1540.5299999999997,"Consumer","Neoma Murray"
"NP-18325","2014-12-30",25,11778.490999999998,"Consumer","Naresj Patel"
"NP-18670","2014-11-03",19,12839.014259999998,"Consumer","Nora Paige"
"NP-18685","2014-12-17",30,11363.433200000001,"Home Office","Nora Pelletier"
"NP-18700","2014-12-03",27,14036.433499999994,"Consumer","Nora Preis"
"NP-8325","2014-12-16",8,1336.6860000000004,"Consumer","Naresj Patel"
"NP-8670","2014-05-19",6,2871.8700000000003,"Consumer","Nora Paige"
"NP-8685","2014-09-08",4,4994.849999999999,"Home Office","Nora Pelletier"
"NP-8700","2014-11-24",6,1880.6219999999998,"Consumer","Nora Preis"
"NR-18550","2014-12-29",26,10993.42058,"Consumer","Nick Radford"
"NR-8550","2014-12-17",8,1898.4810000000004,"Consumer","Nick Radford"
"NS-18505","2014-12-25",25,14834.289740000011,"Consumer","Neola Schneider"
"NS-18640","2014-11-25",37,14866.087000000005,"Corporate","Noel Staavos"
"NS-8505","2014-12-18",5,962.8529999999998,"Consumer","Neola Schneider"
"NS-8640","2014-11-14",8,1771.4369999999997,"Corporate","Noel Staavos"
"NW-18400","2014-07-12",26,15326.833059999997,"Consumer","Natalie Webber"
"NW-8400","2014-09-05",7,7046.736,"Consumer","Natalie Webber"
"NZ-18565","2014-10-07",26,19941.698119999986,"Home Office","Nick Zandusky"
"NZ-8565","2014-09-23",4,328.584,"Home Office","Nick Zandusky"
"ON-18715","2014-11-14",33,17763.94823999999,"Corporate","Odella Nelson"
"ON-8715","2013-09-28",5,1507.7580000000003,"Corporate","Odella Nelson"
"OT-18730","2014-11-28",32,19493.765659999997,"Consumer","Olvera Toch"
"OT-8730","2014-05-03",4,265.05,"Consumer","Olvera Toch"
"PA-19060","2014-12-08",21,6723.23276,"Home Office","Pete Armstrong"
"PA-9060","2014-07-07",6,3670.581,"Home Office","Pete Armstrong"
"PB-18805","2014-12-23",19,12075.397739999995,"Home Office","Patrick Bzostek"
"PB-19105","2014-11-04",16,8087.781,"Consumer","Peter Bühler"
"PB-19150","2014-12-26",33,7907.255560000001,"Consumer","Philip Brown"
"PB-19210","2014-12-23",27,18967.662000000004,"Corporate","Phillip Breyer"
"PB-8805","2014-09-02",9,2787.6719999999996,"Home Office","Patrick Bzostek"
"PB-9105","2014-12-31",4,1808.2079999999999,"Consumer","Peter Bühler"
"PB-9150","2014-11-20",10,3478.4429999999998,"Consumer","Philip Brown"
"PB-9210","2014-02-27",7,5302.196999999999,"Corporate","Phillip Breyer"
"PC-18745","2014-12-29",21,10693.496439999997,"Corporate","Pamela Coakley"
"PC-19000","2014-12-10",18,9474.065299999998,"Home Office","Pauline Chand"
"PC-8745","2014-11-04",5,1246.56,"Corporate","Pamela Coakley"
"PC-9000","2013-06-07",4,1139.94,"Home Office","Pauline Chand"
"PF-19120","2014-10-08",28,27993.049660000008,"Consumer","Peter Fuller"
"PF-19165","2014-10-01",36,16018.8427,"Consumer","Philip Fox"
"PF-19225","2014-12-29",30,11915.1997,"Consumer","Phillip Flathmann"
"PF-9120","2014-10-09",10,1882.9500000000003,"Consumer","Peter Fuller"
"PF-9165","2014-11-27",7,2007.642,"Consumer","Philip Fox"
"PF-9225","2014-12-17",7,1474.272,"Consumer","Phillip Flathmann"
"PG-18820","2014-12-11",35,14635.9446,"Consumer","Patrick Gardner"
"PG-18895","2014-12-29",28,13941.686199999996,"Consumer","Paul Gonzalez"
"PG-8820","2014-12-01",6,1846.5600000000002,"Consumer","Patrick Gardner"
"PG-8895","2014-03-07",6,1981.302,"Consumer","Paul Gonzalez"
"PH-18790","2014-11-04",19,9435.566300000002,"Home Office","Patricia Hirasaki"
"PH-8790","2014-09-08",8,1746.84,"Home Office","Patricia Hirasaki"
"PJ-18835","2014-11-22",19,13639.502000000004,"Corporate","Patrick Jones"
"PJ-19015","2014-12-12",22,9230.879159999999,"Consumer","Pauline Johnson"
"PJ-8835","2014-11-19",6,801.4050000000001,"Corporate","Patrick Jones"
"PJ-9015","2014-06-18",8,6612.660000000001,"Consumer","Pauline Johnson"
"PK-18910","2014-09-24",16,7282.581560000002,"Home Office","Paul Knutson"
"PK-19075","2014-12-23",29,17668.9105,"Consumer","Pete Kriz"
"PK-8910","2014-09-01",4,948.456,"Home Office","Paul Knutson"
"PK-9075","2013-08-24",3,992.784,"Consumer","Pete Kriz"
"PL-18925","2014-12-16",20,14256.718600000007,"Home Office","Paul Lucas"
"PL-8925","2014-11-12",3,759.21,"Home Office","Paul Lucas"
"PM-18940","2014-12-10",23,12893.594399999994,"Consumer","Paul MacIntyre"
"PM-19135","2014-12-19",22,9857.659899999997,"Home Office","Peter McVee"
"PM-8940","2014-11-06",9,1448.8559999999998,"Consumer","Paul MacIntyre"
"PM-9135","2014-03-05",6,1429.2960000000003,"Home Office","Peter McVee"
"PN-18775","2014-12-16",33,11370.46522,"Home Office","Parhena Norris"
"PN-8775","2014-11-08",5,1522.11,"Home Office","Parhena Norris"
"PO-18850","2014-12-27",41,25274.470199999996,"Consumer","Patrick O'Brill"
"PO-18865","2014-12-31",35,21051.059799999995,"Consumer","Patrick O'Donnell"
"PO-19180","2014-07-24",24,16753.171499999997,"Home Office","Philisse Overcash"
"PO-19195","2014-10-06",21,10872.010879999998,"Home Office","Phillina Ober"
"PO-8850","2014-08-26",4,1432.9859999999996,"Consumer","Patrick O'Brill"
"PO-8865","2014-01-13",6,2973.15,"Consumer","Patrick O'Donnell"
"PO-9180","2014-12-02",9,1231.0679999999998,"Home Office","Philisse Overcash"
"PO-9195","2014-11-28",8,8227.356000000002,"Home Office","Phillina Ober"
"PP-18955","2014-11-07",30,21884.184599999997,"Home Office","Paul Prost"
"PP-8955","2014-12-17",3,359.061,"Home Office","Paul Prost"
"PR-18880","2014-12-06",29,13243.620820000002,"Consumer","Patrick Ryan"
"PR-8880","2014-06-18",5,1085.64,"Consumer","Patrick Ryan"
"PS-18760","2014-12-02",28,15926.549399999989,"Consumer","Pamela Stobb"
"PS-18970","2014-12-04",33,18222.404819999996,"Home Office","Paul Stevenson"
"PS-19045","2014-12-11",26,29252.3194,"Home Office","Penelope Sewall"
"PS-8760","2014-01-18",5,1706.2020000000002,"Consumer","Pamela Stobb"
"PS-8970","2014-08-29",4,1395.9479999999999,"Home Office","Paul Stevenson"
"PS-9045","2014-10-31",7,829.3560000000001,"Home Office","Penelope Sewall"
"PT-19090","2014-12-25",25,8370.783,"Consumer","Pete Takahito"
"PT-9090","2014-12-29",5,4686.03,"Consumer","Pete Takahito"
"PV-18985","2014-12-23",28,12540.661,"Home Office","Paul Van Hugh"
"PV-8985","2014-08-09",6,6390.6359999999995,"Home Office","Paul Van Hugh"
"PW-19030","2014-12-24",31,12810.058460000002,"Corporate","Pauline Webber"
"PW-19240","2014-12-30",24,7186.139800000001,"Consumer","Pierre Wener"
"PW-9030","2014-11-04",7,1081.002,"Corporate","Pauline Webber"
"PW-9240","2014-10-31",7,1237.53,"Consumer","Pierre Wener"
"QJ-19255","2014-12-06",23,18192.923099999996,"Corporate","Quincy Jones"
"QJ-9255","2014-10-31",5,387.05099999999993,"Corporate","Quincy Jones"
"RA-19285","2014-12-26",24,16816.426999999996,"Consumer","Ralph Arnett"
"RA-19885","2014-11-18",23,15435.49908,"Corporate","Ruben Ausman"
"RA-19915","2014-12-19",27,20975.19341999999,"Consumer","Russell Applegate"
"RA-19945","2014-12-30",23,11696.0283,"Consumer","Ryan Akin"
"RA-9285","2014-04-21",14,6226.686,"Consumer","Ralph Arnett"
"RA-9885","2014-08-28",8,503.268,"Corporate","Ruben Ausman"
"RA-9915","2014-08-14",2,420.66,"Consumer","Russell Applegate"
"RA-9945","2014-12-11",9,2044.587,"Consumer","Ryan Akin"
"RB-19330","2014-12-16",32,18359.76861999999,"Consumer","Randy Bradley"
"RB-19360","2014-12-11",25,29197.634599999987,"Consumer","Raymond Buch"
"RB-19435","2014-12-12",28,11618.07552,"Consumer","Richard Bierner"
"RB-19465","2014-12-31",36,17178.4394,"Home Office","Rick Bensley"
"RB-19570","2014-12-11",25,10961.631000000001,"Consumer","Rob Beeghly"
"RB-19645","2014-08-03",22,5973.5944,"Corporate","Robert Barroso"
"RB-19705","2014-12-15",16,9288.0836,"Home Office","Roger Barcio"
"RB-19795","2014-11-29",35,18764.921340000004,"Home Office","Ross Baird"
"RB-9330","2014-09-10",8,4538.255999999999,"Consumer","Randy Bradley"
"RB-9360","2014-09-29",4,404.508,"Consumer","Raymond Buch"
"RB-9435","2014-05-29",6,3179.154,"Consumer","Richard Bierner"
"RB-9465","2014-03-19",3,3675.24,"Home Office","Rick Bensley"
"RB-9570","2013-10-11",5,586.761,"Consumer","Rob Beeghly"
"RB-9645","2014-05-06",3,282.594,"Corporate","Robert Barroso"
"RB-9705","2014-08-04",12,6018.071999999999,"Home Office","Roger Barcio"
"RB-9795","2014-12-01",5,255.288,"Home Office","Ross Baird"
"RC-19825","2014-09-04",25,7916.673300000001,"Consumer","Roy Collins"
"RC-19960","2014-12-09",22,7897.869099999999,"Consumer","Ryan Crowe"
"RC-9825","2012-12-20",1,37.44,"Consumer","Roy Collins"
"RC-9960","2014-09-10",5,1639.965,"Consumer","Ryan Crowe"
"RD-19480","2014-12-31",27,16487.190899999998,"Consumer","Rick Duston"
"RD-19585","2014-12-06",31,16315.1079,"Consumer","Rob Dowd"
"RD-19660","2014-09-29",21,12947.965100000001,"Home Office","Robert Dilbeck"
"RD-19720","2014-12-10",30,10902.525499999996,"Consumer","Roger Demir"
"RD-19810","2014-12-17",30,7091.09996,"Home Office","Ross DeVincentis"
"RD-19900","2014-11-29",29,13447.287999999997,"Consumer","Ruben Dartt"
"RD-19930","2014-11-19",22,9293.588320000003,"Consumer","Russell D'Ascenzo"
"RD-9480","2014-11-14",6,1061.73,"Consumer","Rick Duston"
"RD-9585","2014-11-26",7,5168.4,"Consumer","Rob Dowd"
"RD-9660","2014-12-04",9,3391.7880000000005,"Home Office","Robert Dilbeck"
"RD-9720","2014-11-03",8,3833.7119999999995,"Consumer","Roger Demir"
"RD-9810","2014-11-08",7,3214.788,"Home Office","Ross DeVincentis"
"RD-9900","2014-09-30",10,4837.221,"Consumer","Ruben Dartt"
"RD-9930","2014-12-03",11,6523.392000000001,"Consumer","Russell D'Ascenzo"
"RE-19405","2014-12-03",21,12073.09218,"Consumer","Ricardo Emerson"
"RE-19450","2014-12-08",18,10660.48524,"Consumer","Richard Eichhorn"
"RE-9405","2014-10-21",6,1967.4030000000002,"Consumer","Ricardo Emerson"
"RE-9450","2014-12-16",12,5678.702999999998,"Consumer","Richard Eichhorn"
"RF-19345","2014-10-28",27,13391.2718,"Corporate","Randy Ferguson"
"RF-19735","2014-12-30",23,12139.087699999995,"Consumer","Roland Fjeld"
"RF-19840","2014-12-25",31,15040.395679999996,"Consumer","Roy Französisch"
"RF-9345","2014-12-25",5,3208.0260000000007,"Corporate","Randy Ferguson"
"RF-9735","2014-09-04",3,950.1300000000001,"Consumer","Roland Fjeld"
"RF-9840","2014-08-15",6,571.7220000000001,"Consumer","Roy Französisch"
"RH-19495","2014-12-07",28,13295.748599999999,"Consumer","Rick Hansen"
"RH-19510","2014-12-11",25,11599.392959999997,"Home Office","Rick Huthwaite"
"RH-19555","2014-12-24",21,8944.311,"Consumer","Ritsa Hightower"
"RH-19600","2014-12-25",21,4629.695559999999,"Consumer","Rob Haberlin"
"RH-9495","2014-09-26",3,3057.21,"Consumer","Rick Hansen"
"RH-9510","2013-01-30",7,1837.788,"Home Office","Rick Huthwaite"
"RH-9555","2014-12-05",8,8753.469,"Consumer","Ritsa Hightower"
"RH-9600","2014-07-11",8,3340.4700000000003,"Consumer","Rob Haberlin"
"RK-19300","2014-10-07",26,13480.924579999995,"Consumer","Ralph Kennedy"
"RK-9300","2014-12-03",4,519.1200000000001,"Consumer","Ralph Kennedy"
"RL-19615","2014-09-02",23,14866.82448,"Consumer","Rob Lucas"
"RL-9615","2014-04-10",8,2420.225999999999,"Consumer","Rob Lucas"
"RM-19375","2014-12-13",25,15733.85112,"Consumer","Raymond Messe"
"RM-19675","2014-12-27",19,11151.960500000001,"Home Office","Robert Marley"
"RM-19750","2014-12-15",19,6475.010860000003,"Consumer","Roland Murray"
"RM-9375","2014-12-22",7,2239.446000000001,"Consumer","Raymond Messe"
"RM-9675","2014-11-25",8,1715.0939999999998,"Home Office","Robert Marley"
"RM-9750","2014-11-21",7,929.175,"Consumer","Roland Murray"
"RO-19780","2014-11-26",29,18833.435500000003,"Consumer","Rose O'Brian"
"RO-9780","2014-12-27",9,3080.1059999999998,"Consumer","Rose O'Brian"
"RP-19270","2014-12-24",26,13725.576900000002,"Corporate","Rachel Payne"
"RP-19390","2014-12-16",34,16114.907500000001,"Consumer","Resi Pölking"
"RP-19855","2014-12-10",27,11043.084399999996,"Corporate","Roy Phan"
"RP-9270","2014-03-20",6,1274.352,"Corporate","Rachel Payne"
"RP-9390","2014-04-05",7,5935.9800000000005,"Consumer","Resi Pölking"
"RP-9855","2013-11-26",6,3569.1390000000006,"Corporate","Roy Phan"
"RR-19315","2014-12-12",21,11765.040379999997,"Consumer","Ralph Ritter"
"RR-19525","2014-12-31",27,15009.286600000003,"Corporate","Rick Reed"
"RR-9315","2014-05-13",4,1820.8499999999997,"Consumer","Ralph Ritter"
"RR-9525","2014-10-03",7,1376.9099999999999,"Corporate","Rick Reed"
"RS-19420","2014-10-16",28,14047.149480000002,"Corporate","Ricardo Sperren"
"RS-19765","2014-11-25",25,13582.121279999998,"Corporate","Roland Schwarz"
"RS-19870","2014-12-12",20,7090.956779999999,"Home Office","Roy Skaria"
"RS-9420","2014-11-28",7,385.44000000000005,"Corporate","Ricardo Sperren"
"RS-9765","2014-08-30",6,1524.1499999999996,"Corporate","Roland Schwarz"
"RS-9870","2014-12-11",8,1031.436,"Home Office","Roy Skaria"
"RW-19540","2014-11-19",25,19423.68849999999,"Corporate","Rick Wilson"
"RW-19630","2014-10-15",26,9425.924299999997,"Corporate","Rob Williams"
"RW-19690","2014-12-16",25,11200.142,"Consumer","Robert Waldorf"
"RW-9540","2014-12-05",7,5698.433999999999,"Corporate","Rick Wilson"
"RW-9630","2013-11-27",2,560.01,"Corporate","Rob Williams"
"RW-9690","2014-09-24",8,1398.9960000000003,"Consumer","Robert Waldorf"
"SA-10830","2014-12-21",10,872.676,"Consumer","Sue Ann Reed"
"SA-20830","2014-10-29",30,15622.378660000004,"Consumer","Sue Ann Reed"
"SB-10170","2014-12-05",5,1647.24,"Consumer","Sarah Bern"
"SB-10185","2014-10-14",7,1268.436,"Consumer","Sarah Brown"
"SB-10290","2014-06-23",5,1975.4039999999998,"Corporate","Sean Braxton"
"SB-20170","2014-12-29",15,12950.934,"Consumer","Sarah Bern"
"SB-20185","2014-10-18",31,21034.46172,"Consumer","Sarah Brown"
"SB-20290","2014-11-20",22,18538.532800000008,"Corporate","Sean Braxton"
"SC-10020","2014-04-11",4,476.33399999999995,"Consumer","Sam Craven"
"SC-10050","2014-11-19",7,2311.8540000000007,"Home Office","Sample Company A"
"SC-10095","2014-05-20",7,918.5219999999999,"Consumer","Sanjit Chand"
"SC-10230","2014-06-20",3,1793.9070000000002,"Corporate","Scot Coram"
"SC-10260","2014-08-12",7,3166.5179999999996,"Corporate","Scott Cohen"
"SC-10305","2014-12-15",7,3207.1799999999994,"Consumer","Sean Christensen"
"SC-10380","2014-03-31",4,1556.16,"Consumer","Shahid Collister"
"SC-10440","2014-09-30",4,1929.0810000000001,"Corporate","Shaun Chance"
"SC-10575","2013-12-23",2,328.02000000000004,"Consumer","Sonia Cooley"
"SC-10680","2014-06-25",4,6344.790000000001,"Home Office","Steve Carroll"
"SC-10695","2014-07-10",4,1468.8990000000001,"Corporate","Steve Chapman"
"SC-10725","2014-10-01",7,2944.4940000000006,"Consumer","Steven Cartwright"
"SC-10770","2014-06-30",7,2033.208,"Corporate","Stewart Carmichael"
"SC-10800","2014-01-06",2,89.286,"Consumer","Stuart Calhoun"
"SC-10845","2014-11-08",4,1368.1200000000001,"Consumer","Sung Chung"
"SC-20020","2014-12-23",34,10579.47,"Consumer","Sam Craven"
"SC-20050","2014-11-21",30,16813.219020000008,"Home Office","Sample Company A"
"SC-20095","2014-10-17",28,25602.61,"Consumer","Sanjit Chand"
"SC-20230","2014-12-15",25,20333.868000000002,"Corporate","Scot Coram"
"SC-20260","2014-12-31",26,9366.192399999998,"Corporate","Scott Cohen"
"SC-20305","2014-12-02",26,17696.721999999998,"Consumer","Sean Christensen"
"SC-20380","2014-12-01",37,16122.724239999996,"Consumer","Shahid Collister"
"SC-20440","2014-12-22",25,7677.435259999999,"Corporate","Shaun Chance"
"SC-20575","2014-12-04",33,9685.424299999999,"Consumer","Sonia Cooley"
"SC-20680","2014-12-10",31,13477.055279999999,"Home Office","Steve Carroll"
"SC-20695","2014-12-22",35,21931.043500000007,"Corporate","Steve Chapman"
"SC-20725","2014-12-24",30,13975.424080000003,"Consumer","Steven Cartwright"
"SC-20770","2014-11-21",32,14495.114080000001,"Corporate","Stewart Carmichael"
"SC-20800","2014-12-01",24,11321.278599999998,"Consumer","Stuart Calhoun"
"SC-20845","2014-12-23",24,9898.625019999998,"Consumer","Sung Chung"
"SD-10485","2014-11-21",8,1157.343,"Home Office","Shirley Daniels"
"SD-20485","2014-12-16",32,16802.064899999994,"Home Office","Shirley Daniels"
"SE-10110","2014-10-14",3,613.7099999999998,"Consumer","Sanjit Engle"
"SE-20110","2014-12-22",36,29532.625019999992,"Consumer","Sanjit Engle"
"SF-10065","2014-05-16",8,3861.429,"Consumer","Sandra Flanagan"
"SF-10200","2014-08-12",8,2633.3160000000007,"Consumer","Sarah Foster"
"SF-10965","2014-07-04",6,2476.3019999999997,"Corporate","Sylvia Foulston"
"SF-20065","2014-11-03",21,7395.745999999999,"Consumer","Sandra Flanagan"
"SF-20200","2014-12-26",28,12996.193399999995,"Consumer","Sarah Foster"
"SF-20965","2014-11-13",17,6777.680799999997,"Corporate","Sylvia Foulston"
"SG-10080","2013-12-27",6,1078.728,"Consumer","Sandra Glassco"
"SG-10470","2014-08-25",3,3086.6700000000005,"Consumer","Sheri Gordon"
"SG-10605","2014-05-12",6,2816.067,"Consumer","Speros Goranitis"
"SG-10890","2013-11-26",6,1424.7779999999998,"Corporate","Susan Gilcrest"
"SG-20080","2014-12-28",17,10774.503400000003,"Consumer","Sandra Glassco"
"SG-20470","2014-10-02",28,10730.277299999998,"Consumer","Sheri Gordon"
"SG-20605","2014-10-17",32,10128.538560000003,"Consumer","Speros Goranitis"
"SG-20890","2014-12-15",22,11260.303860000004,"Corporate","Susan Gilcrest"
"SH-10395","2014-10-29",4,129.03,"Consumer","Shahid Hopkins"
"SH-10635","2014-07-26",4,658.98,"Corporate","Stefanie Holloman"
"SH-19975","2014-12-06",29,10893.509940000005,"Corporate","Sally Hughsby"
"SH-20395","2014-12-08",33,12849.173839999998,"Consumer","Shahid Hopkins"
"SH-20635","2014-12-01",25,13546.745800000006,"Corporate","Stefanie Holloman"
"SH-9975","2014-10-28",8,8058.147,"Corporate","Sally Hughsby"
"SJ-10125","2014-03-12",9,2961.1890000000003,"Home Office","Sanjit Jacobs"
"SJ-10215","2014-11-05",9,1359.2520000000002,"Consumer","Sarah Jordon"
"SJ-10500","2014-04-01",3,454.068,"Consumer","Shirley Jackson"
"SJ-20125","2014-11-29",30,10184.717000000002,"Home Office","Sanjit Jacobs"
"SJ-20215","2014-12-03",32,14709.698680000001,"Consumer","Sarah Jordon"
"SJ-20500","2014-07-09",26,12668.651000000007,"Consumer","Shirley Jackson"
"SK-19990","2014-12-23",19,10932.971519999997,"Consumer","Sally Knutson"
"SK-9990","2014-12-01",7,2358.858000000001,"Consumer","Sally Knutson"
"SL-10155","2014-07-18",14,2451.78,"Home Office","Sara Luxemburg"
"SL-20155","2014-12-02",32,14380.691000000003,"Home Office","Sara Luxemburg"
"SM-10005","2014-09-18",8,6262.38,"Consumer","Sally Matthias"
"SM-10320","2014-10-16",7,4045.6380000000004,"Home Office","Sean Miller"
"SM-10905","2014-08-21",5,1711.9919999999997,"Consumer","Susan MacKendrick"
"SM-10950","2014-09-18",9,1336.308,"Corporate","Suzanne McNair"
"SM-20005","2014-08-06",22,6801.587499999999,"Consumer","Sally Matthias"
"SM-20320","2014-12-10",21,31125.29496,"Home Office","Sean Miller"
"SM-20905","2014-11-24",17,6918.482400000001,"Consumer","Susan MacKendrick"
"SM-20950","2014-12-06",29,11552.77814,"Corporate","Suzanne McNair"
"SN-10560","2014-12-18",6,1480.1040000000003,"Home Office","Skye Norling"
"SN-10710","2014-04-23",4,702.2400000000001,"Home Office","Steve Nguyen"
"SN-20560","2014-10-21",25,12738.710000000003,"Home Office","Skye Norling"
"SN-20710","2014-11-17",24,12703.940559999995,"Home Office","Steve Nguyen"
"SO-10335","2013-11-26",4,831.4979999999999,"Consumer","Sean O'Donnell"
"SO-20335","2014-12-02",27,15534.946919999997,"Consumer","Sean O'Donnell"
"SP-10545","2014-12-13",4,418.32,"Corporate","Sibella Parks"
"SP-10620","2014-08-14",5,299.5679999999999,"Corporate","Stefania Perrino"
"SP-10650","2014-07-15",6,770.8950000000001,"Corporate","Stephanie Phelps"
"SP-10860","2013-11-28",2,503.49600000000004,"Corporate","Sung Pak"
"SP-10920","2014-09-15",4,896.391,"Consumer","Susan Pistek"
"SP-20545","2014-12-15",20,6801.198700000001,"Corporate","Sibella Parks"
"SP-20620","2014-12-26",31,19113.670700000002,"Corporate","Stefania Perrino"
"SP-20650","2014-12-11",24,10377.868439999997,"Corporate","Stephanie Phelps"
"SP-20860","2014-11-07",26,12994.592460000003,"Corporate","Sung Pak"
"SP-20920","2014-12-25",28,28124.212859999992,"Consumer","Susan Pistek"
"SR-10425","2014-11-17",5,281.20799999999997,"Home Office","Sharelle Roach"
"SR-10740","2014-12-10",4,2154.12,"Home Office","Steven Roelle"
"SR-20425","2014-12-23",19,12721.248939999996,"Home Office","Sharelle Roach"
"SR-20740","2014-12-08",33,17136.209999999992,"Home Office","Steven Roelle"
"SS-10140","2014-12-02",7,3491.628,"Corporate","Saphhira Shifley"
"SS-10410","2014-12-05",10,2348.4599999999996,"Consumer","Shahid Shariari"
"SS-10515","2013-02-25",3,424.53,"Home Office","Shirley Schmidt"
"SS-10590","2014-12-03",3,940.38,"Consumer","Sonia Sunley"
"SS-10875","2014-04-25",4,556.3140000000001,"Consumer","Sung Shariari"
"SS-20140","2014-12-16",32,20138.60303999999,"Corporate","Saphhira Shifley"
"SS-20410","2014-11-28",27,15759.48198,"Consumer","Shahid Shariari"
"SS-20515","2014-12-31",19,7345.531620000001,"Home Office","Shirley Schmidt"
"SS-20590","2014-12-26",26,12181.426399999997,"Consumer","Sonia Sunley"
"SS-20875","2014-12-17",21,4772.1508,"Consumer","Sung Shariari"
"ST-10530","2014-09-27",6,943.26,"Consumer","Shui Tom"
